length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,label
107.1345979513047,45.76747983560841,1,6,3,2,1,3,3,3,0,0,2,7,2,3,3,1,1,2,2,4,0,0,1,0.32868554043298476,0.2595627297717269,0,1,0,0,1
38.074498262095965,7.799745587028529,0,3,1,0,0,2,0,1,0,0,0,3,0,4,0,0,0,0,0,1,1,0,0,0.05135531354410159,0.028487290196192283,0,0,0,0,0
40.20743726859325,19.70385593994108,0,1,1,0,1,1,1,1,0,0,1,3,0,3,0,0,0,0,0,1,1,0,0,0.14737474898883643,0.08627970775432287,0,0,0,0,0
29.26104079947359,16.33875612182231,0,3,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,1,0.13236783796987572,0.055778341737002496,0,0,0,0,0
141.55023969785478,15.793264069206337,0,9,7,1,3,2,0,3,3,3,1,8,0,5,3,1,1,0,0,0,0,0,1,0.2648588607685051,0.293164432230644,0,0,0,0,1
35.806105143177845,17.999643649981024,0,2,1,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0.002206252885729443,0.041615399817976156,0,0,0,0,0
30.421768624517426,15.916799598895778,0,5,1,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,2,0,1,0,0,0.13604555584167066,0.004167290060238427,0,0,0,0,0
33.05747420940607,10.141929807446743,0,3,0,0,1,0,0,1,1,0,0,3,0,0,1,0,1,0,2,0,0,1,0,0.07443340476750267,0.0432076882944196,0,0,0,0,0
64.2094108306097,14.177184644957029,0,5,1,0,1,1,0,2,0,0,0,5,0,2,0,0,0,0,0,1,0,0,1,0.019835619917443183,0.040149431586128825,0,0,0,0,0
49.70716901563706,9.448883067452002,0,1,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0.13529358744527245,0.08049889996807698,0,0,0,0,0
82.31804106730723,11.753672109620378,0,3,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0.08593136254778702,0.08727302504846018,0,0,0,0,0
59.44970189898727,23.86125798334872,0,4,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0.14616419299614597,0.09812970904972468,0,0,0,0,0
61.599867611182866,16.73953058162443,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0.10387717190078748,0.020488127415071257,0,0,0,0,0
77.66219554294318,14.61081401493599,0,2,1,0,1,1,0,0,1,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0.10104135471532766,0.09671266152591705,0,1,0,0,0
56.257114699909025,19.928649978399314,0,0,1,0,1,1,0,1,1,0,1,3,0,2,0,0,0,0,2,0,3,0,0,0.0650208030863398,0.06863271966860975,0,0,0,0,0
154.85189189828975,11.540203197532515,0,5,9,1,4,1,2,5,4,1,2,2,0,3,0,3,1,0,0,1,3,0,1,0.2796935524531632,0.12298659941191337,0,1,0,0,1
146.13132692998153,51.875343656969605,0,12,8,0,2,1,1,1,2,1,0,2,0,5,0,1,0,0,2,1,0,0,0,0.22330632257966376,0.28152220051131094,0,0,0,0,1
100.67755793266242,26.467930119855495,0,6,3,0,4,1,2,2,1,1,0,4,0,6,1,0,1,2,2,2,2,0,0,0.14277824322457264,0.27801940703676165,0,0,0,0,1
48.75663946843396,13.95389063127736,0,3,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,3,2,0,0,0,0.11074229707160224,0.05417048124100041,0,0,0,0,0
34.77090332689782,10.674803868255035,1,3,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,2,2,2,0,0,0.15235963827553944,0.03865405068230279,0,0,0,0,0
167.7582503995311,21.63102174416509,0,8,5,1,2,3,0,1,4,3,6,4,0,3,2,0,2,0,0,1,0,0,1,0.37876841608955625,0.18102053890551328,1,0,0,0,1
61.198652605326565,16.386884689790957,0,3,1,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0.04936477384038045,0.07409040561520715,0,0,0,0,0
161.09686141355095,18.36279623020288,1,10,8,2,3,2,1,4,3,2,1,7,0,1,1,1,1,0,0,2,1,0,0,0.3890497722662766,0.20380645602590974,0,0,0,0,1
55.246097506207185,15.961173820976155,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,4,1,0,0,0,0.02816058977853522,0.06224136415659967,0,0,0,0,0
91.61081373136747,9.924529040860657,0,3,2,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,4,1,1,1,0.14234456114920976,0.0981143731791822,0,0,0,0,0
63.254888296927916,15.206895262929239,0,7,1,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0.1522015846990784,0.03717240664023432,0,0,0,0,0
83.83917712234233,12.038667345874423,0,3,0,1,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,0,0,0.10138408759236693,0.040941207181701834,0,0,0,0,0
81.91284773042602,29.226550655016037,1,4,1,1,0,3,0,0,3,2,1,11,2,3,0,1,2,0,1,6,2,1,0,0.20360258567346637,0.16712209085396854,1,1,0,0,1
59.88807962341907,18.343708277962563,0,3,0,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,3,1,2,0,0,0.10977173301547119,0.028763272904367823,0,0,0,0,0
92.59175208562377,23.484445449900203,0,8,4,0,1,2,0,1,3,0,1,7,0,2,2,0,0,1,2,1,3,0,1,0.3209605685004378,0.2765987649659546,0,0,0,0,1
60.87559525427778,13.720794315484541,0,4,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.012505259148569148,0.045894051659682036,0,0,0,0,0
136.31507129501284,29.525314363594845,1,10,8,1,3,3,0,1,2,1,2,2,3,1,0,0,1,0,0,5,0,0,1,0.36289582994269354,0.12051359251671796,0,0,0,0,1
156.8720600790901,29.826878872092127,1,8,1,2,1,0,0,2,0,0,2,3,2,4,0,1,2,0,1,1,1,0,1,0.1612949150196911,0.2015610127917558,0,0,0,0,1
100.57257848539746,19.792382638023774,0,1,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,2,0,0,0.07010410685723237,0.03725332737595508,0,0,0,0,0
73.03043982679011,9.311571647875917,0,0,2,0,1,3,0,1,1,0,1,7,0,2,0,0,0,0,2,0,1,0,0,0.1592482901082737,0.027194603941844878,0,0,0,0,0
43.651982061853005,11.952160855820086,0,2,3,0,0,1,0,0,0,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0.17160465420144586,0.09976282974021566,0,0,0,0,0
84.2959411378877,12.012156821165169,0,2,0,0,1,0,0,1,1,0,0,5,0,4,2,0,0,0,0,1,1,1,0,0.10007188924311212,0.06908839765508228,0,0,0,0,0
35.87999597855061,16.867466347008612,0,3,0,0,1,3,0,0,0,0,0,4,0,1,0,0,0,0,0,2,1,0,1,0.006005201065878563,0.0897365865790932,0,1,0,0,0
49.67140712224857,14.017667082859514,1,4,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0.01654736712363798,0.048453799508001084,0,0,0,0,0
36.68656819422671,15.090208243170496,0,2,1,0,0,1,0,0,1,0,0,5,0,4,0,0,0,0,1,0,1,0,0,0.09792489241004897,0.06447452485768186,0,0,0,0,0
34.16948796463598,16.454264000883537,0,1,1,1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0.008011823810138896,0.02914609134937939,0,0,0,0,0
47.86269644285649,17.28843293026776,0,6,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0.047386664981329735,0.06773931298888729,0,0,0,0,0
61.961350790778894,21.47935890931507,0,2,3,0,1,4,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.10030359207003328,0.02466586158054065,0,0,0,0,0
41.021669583503254,23.736815989577792,0,5,0,0,0,1,0,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0.02089090362003028,0.057685738113270026,0,0,0,0,0
90.32788110507146,18.010591601962417,0,2,0,0,0,3,1,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0.07619825473367998,0.0808405738893691,0,0,0,0,0
133.44284671702675,44.57174533639638,0,8,4,0,4,2,0,3,1,0,1,8,4,4,2,3,1,0,2,2,0,0,0,0.39350643611705705,0.2931494419639495,0,0,0,0,1
114.81931012546237,30.79857285295132,0,6,5,1,1,3,0,0,2,0,0,7,0,2,1,1,0,0,2,2,1,0,0,0.22783637138566926,0.266472707932199,0,0,0,0,1
115.57338525770682,16.033577726847916,0,5,4,2,1,2,1,0,2,1,3,7,1,2,1,4,1,0,1,2,1,1,0,0.3469819638040091,0.21123813852600232,0,0,0,0,1
146.53790916606044,17.757534679416594,0,11,5,2,0,3,1,3,0,0,1,7,2,1,0,1,2,1,1,5,0,0,0,0.2985503755341995,0.22674231995310581,0,0,0,0,1
20.599990891622518,18.543593367589658,0,3,0,0,1,0,0,1,0,0,0,4,0,2,0,0,0,0,0,2,4,0,0,0.13450145253472984,0.06821916892550987,0,0,0,0,0
82.0164279684521,20.30685482436567,0,4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,3,0,0,0.12819310561975156,0.0466181591127557,0,0,0,0,0
78.94523169336432,37.300005727191504,0,10,6,1,3,2,4,3,1,1,2,7,2,1,0,1,0,2,1,4,1,1,1,0.15314605696678768,0.24441321284075704,0,0,0,0,1
111.10100412886939,45.46862195719558,1,6,3,2,1,0,3,5,3,0,2,5,0,2,0,1,1,0,1,1,0,0,0,0.26980552746634634,0.2756067025688914,0,1,0,0,1
63.505735578678475,8.316372805620347,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.19134408677786996,0.05993597250421656,0,0,0,0,0
69.92398374726633,12.323416437161704,0,3,0,0,2,2,0,0,1,0,0,6,0,1,0,0,0,1,1,0,0,1,0,0.18140839208300438,0.09915327758273866,0,0,0,0,0
82.85399832470367,6.337279878228232,0,2,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,2,1,0,0,0.08147310484256648,0.05213770214737412,0,0,0,0,0
64.48679313556165,19.520087773806573,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0.18634808066330166,0.09969494174116697,0,0,0,0,0
54.467282616771065,17.254456876062573,0,3,0,0,1,1,1,1,1,0,1,3,0,2,0,0,0,0,0,0,2,0,0,0.16922484210604632,0.01828133885392259,0,0,0,0,0
54.15982908973948,12.729832098402781,0,6,3,0,1,0,0,2,1,0,0,4,0,2,0,0,0,0,1,1,2,0,0,0.12086259644806396,0.04608983382065819,0,0,0,0,0
168.72778847017025,35.57368305378225,0,9,5,0,3,4,1,2,3,1,3,9,0,2,3,0,0,2,0,2,2,0,1,0.16981850467466558,0.11076610498169182,0,0,0,0,1
98.08867016349481,11.973035380362305,0,2,1,1,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,2,0,1,0.01204538898005949,0.029765027756828044,0,0,0,0,0
42.17566103916201,16.598163379587383,0,4,1,0,0,1,0,3,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0.1911298934532979,0.09536326078296896,0,0,0,0,0
136.1387567243167,19.506401450645583,0,12,4,2,0,1,0,3,2,1,0,5,0,3,0,0,0,1,1,2,1,1,0,0.36534361827902784,0.21079865110062618,0,0,0,0,1
86.5193994095018,11.735957579150984,0,4,0,0,0,2,0,1,0,0,1,5,0,5,0,0,0,0,1,1,2,0,0,0.09652024713230414,0.021603144039307222,0,0,0,0,0
61.19535674746565,19.747614589805046,0,2,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0.03636353056746775,0.04303465323722005,0,0,0,0,0
72.60297552855722,5.6164063465863165,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,0,0.11163423677808815,0.034700233541219996,0,0,0,0,0
118.81033383378464,19.538889972614303,0,5,6,0,2,2,1,0,0,1,0,4,1,3,0,0,5,0,1,2,0,1,0,0.24569028952400215,0.28256016008157236,0,0,0,0,1
148.02802448482333,53.14654444472553,0,4,8,2,1,4,1,2,2,1,0,4,0,3,2,1,4,1,0,3,2,0,0,0.19134712730620912,0.29658937591094015,0,0,1,0,1
162.19436276843547,23.13114169619349,0,9,4,0,2,4,1,2,3,3,3,5,1,4,2,2,0,0,0,2,0,0,1,0.20290801377700735,0.2976248151909271,0,0,0,0,1
131.13394538578677,19.907866374008655,0,2,5,1,4,7,1,2,1,2,1,5,0,5,2,0,2,0,1,3,1,0,1,0.3559951559999759,0.19966660565884742,0,0,0,0,1
85.73251620207057,11.950076892407283,0,3,2,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,1,0.08868782056720881,0.03209970456408978,0,0,0,0,0
57.35726822196906,12.38134348614289,0,2,0,0,1,1,1,1,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0.08222886729599742,0.07040314525916569,0,0,0,0,0
94.79900081864423,32.31955502509846,0,9,2,0,3,5,3,2,2,2,1,5,0,3,1,3,2,1,1,1,1,0,0,0.30749302059199546,0.2590023073856941,0,0,0,0,1
40.60992988308021,14.596471738914364,0,3,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,3,2,0,0,1,0.1823637139078894,0.04391306608048506,0,0,0,0,0
57.91402977244547,11.826340548666973,0,4,1,0,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3,0,0,0.06847902465917192,0.054647636102537644,0,0,0,0,0
82.99344037757494,16.482884692651524,0,0,2,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,3,2,1,1,0,0.11595856876659101,0.01665035470495151,0,0,0,0,0
101.56670640812948,21.265703049838194,0,9,5,1,3,4,2,1,0,0,0,5,0,3,1,2,0,0,2,2,4,0,0,0.13210874026331143,0.2561398608343257,1,0,0,0,1
81.38288527871828,11.1328125406617,0,4,0,0,1,1,0,0,0,0,0,4,0,0,1,0,1,0,3,1,2,0,0,0.054343519779635946,0.08159557894152067,0,0,0,0,0
36.26237540811857,13.507968640380781,1,2,0,0,0,3,0,1,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0.10120893848236732,0.01625110652974563,0,0,0,0,0
122.23455759377988,21.90350286011939,0,6,6,0,3,2,2,4,2,1,4,4,1,1,2,1,0,2,1,2,0,1,0,0.3020259186734298,0.2228998920510385,0,0,0,0,1
178.84138763268416,18.005047798323567,0,5,4,2,1,1,1,3,4,1,3,5,1,1,1,0,0,0,3,2,0,0,0,0.32954465495837926,0.19705812681234308,0,0,0,0,1
44.18236416610869,15.170040481140735,0,5,1,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0,2,1,2,0,0,0.1872326083101993,0.051351786674177,0,0,0,0,0
38.094589623143904,0.0,0,4,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0.06774659115488628,0.05637371014453995,0,0,0,0,0
53.16846735563285,19.335965309594698,0,2,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0.0036058017917824483,0.010233217953406315,0,0,0,0,0
43.75276211424956,13.565151817438187,0,3,2,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,1,1,0,0,0,0.11869928316437028,0.021011777594021452,0,1,0,0,0
90.21757838427882,20.85627338294816,0,9,6,0,1,2,0,2,2,2,1,8,1,5,2,1,2,0,0,1,1,0,0,0.350887393930738,0.143092581455146,0,1,0,1,1
135.56679240893794,25.007086276805218,0,8,7,2,2,5,0,3,3,1,3,7,1,2,0,2,0,0,2,2,0,0,0,0.17423889436994394,0.22904752891066632,0,1,0,0,1
61.1423568110235,16.424126393118183,0,0,1,0,2,2,0,0,0,0,0,2,0,5,0,0,0,1,1,0,0,0,0,0.11145036666368213,0.07426359896816906,0,0,0,0,0
119.41254342432507,6.9849700349192325,0,9,5,0,3,3,0,1,3,3,3,3,1,4,3,0,1,1,0,1,2,1,0,0.261436303011944,0.11411001274197892,1,0,0,0,1
60.649997257757235,19.02796917497588,0,2,1,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,4,0,3,0,0,0.1454325619480277,0.09807611743888517,0,0,0,0,0
80.67762109848417,12.962699463541991,0,2,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0.07123878869227589,0.0697013013934263,0,0,0,0,0
64.37318613514596,12.768397423828276,0,4,1,0,0,1,0,1,0,0,1,1,0,4,0,0,0,0,2,2,0,0,0,0.03993394760812934,0.03712709205053938,0,0,0,0,0
86.4150025565232,15.846875256358055,0,5,1,0,0,2,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0.1787019942786636,0.0756789222902397,0,0,0,0,0
47.898664237705205,18.67000192406779,0,3,1,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0.18065472444778286,0.00985468514129424,0,0,0,0,0
57.419317697404324,10.741689128328034,0,2,1,0,0,0,0,2,0,1,0,2,0,2,0,0,0,1,0,2,1,0,0,0.08991667058405246,0.08368634222265924,0,1,0,0,0
49.749317787068996,10.992362049477293,0,5,2,0,0,1,1,0,0,0,0,8,0,1,1,0,0,0,0,0,1,0,0,0.08526365879814027,0.03337042075756299,0,0,0,0,0
76.1511870052574,24.32128618300518,0,12,5,0,1,3,0,2,2,0,3,5,2,3,2,0,1,1,0,2,1,0,0,0.3829587549080352,0.2863462849507649,0,0,0,0,1
56.585067210033856,2.9688092449505135,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,1,0,1,0,0,0,0.13961410928068033,0.06381399025162693,0,0,0,0,0
40.83176563037347,22.310838053021985,0,8,2,1,1,6,2,1,3,0,1,6,0,5,1,0,1,0,0,4,1,0,1,0.33003050690150076,0.17012853829142938,0,0,0,0,1
75.06838927004861,11.927306081544526,0,3,0,0,1,4,0,1,0,0,0,4,0,3,0,0,1,0,0,0,2,1,0,0.09808981934719,0.01197467885005319,0,0,0,0,0
200.7230953087128,27.305371278283044,0,4,4,1,4,4,2,0,0,2,3,2,0,3,0,0,1,2,0,3,2,0,0,0.3638388080535677,0.1820047573483486,0,0,0,0,1
107.18459762252823,7.2060106949277944,0,8,7,1,4,4,2,0,2,0,3,6,1,4,1,1,1,1,0,4,1,1,0,0.17582975798534922,0.1813273053769941,0,0,0,0,1
36.37426386654348,15.152682474976753,0,6,0,0,2,2,0,0,0,0,0,6,0,1,0,0,0,0,2,1,1,0,0,0.08889599559555822,0.025629237536921756,0,0,0,0,0
51.0407732310005,8.925969320556783,0,4,2,0,1,1,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,1,0,0.059514143288163096,0.07892906546771047,0,1,0,0,0
62.14415924080267,13.405768222526344,0,4,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0.03368811022638305,0.07604646062760667,0,0,0,0,0
196.5090740122609,3.2623109558600802,1,9,2,1,0,3,1,0,2,1,2,4,0,4,2,1,1,1,1,1,1,0,0,0.22473244029689549,0.19383549921855434,0,0,0,0,1
53.303940251109964,6.0303944340401845,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,1,0,0.0746889182290871,0.0383534512433977,0,0,0,0,0
20.086115217308773,28.129963045348283,0,5,8,1,2,2,1,1,0,2,5,6,1,5,1,0,0,0,2,2,1,0,0,0.39676500502617584,0.13336594099005256,0,0,0,0,1
115.0745425859093,31.02580267978341,0,9,6,0,1,1,0,5,0,0,3,6,1,0,1,1,2,1,1,1,0,1,0,0.17358379149231024,0.18968156820318657,0,0,1,0,1
72.89925536373437,27.262633165688083,0,11,3,1,1,3,0,1,1,3,3,9,2,4,0,2,1,1,0,2,1,0,1,0.30343675046099394,0.18288596249340733,0,0,0,1,1
66.5372599874032,38.36657357758983,0,5,3,1,5,3,2,1,0,1,2,5,1,2,1,1,1,1,2,1,1,0,0,0.1847622590987331,0.1756049898868804,0,0,0,0,1
36.569911836607645,8.797032075796327,0,5,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0.020678987326008303,0.04315081198476424,0,0,0,0,0
42.42378367432502,33.900101268264294,0,9,5,1,2,5,0,3,2,0,1,2,1,3,0,1,3,1,1,0,1,1,0,0.3467943781581668,0.14200946745841392,0,0,0,0,1
54.68878974962917,21.850509268051855,0,5,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0.1545045183525089,0.01688336066525701,0,0,0,0,0
60.54511264721159,9.718879796659834,0,3,1,0,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,0,0.03074986242058362,0.09217266694516614,0,0,0,0,0
39.19602578089054,18.494078351402383,0,6,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,2,1,3,0,0,0.08121642651195421,0.08262173757752202,0,0,0,0,0
51.13473070364194,13.557124414229495,0,1,1,2,0,1,0,1,1,0,0,5,0,2,1,1,0,0,0,1,1,0,0,0.049991796247899116,0.06095285097540636,0,0,0,0,0
54.82122406843219,14.060702994956403,0,3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0.034341997794737636,0.05298338889620703,0,0,0,0,0
74.75251860261005,11.470604929698924,0,3,2,0,0,2,1,0,1,0,0,4,0,2,1,0,0,0,0,0,1,0,0,0.1605121496303256,0.048639162808889386,0,0,0,0,0
89.35819190398401,20.387329495016928,0,10,3,1,2,1,0,1,0,1,2,6,1,2,0,1,1,0,2,1,1,0,0,0.300823619276093,0.14322716246218414,0,1,0,0,1
162.6150508903841,22.419544843888385,0,6,3,2,0,1,2,2,3,2,0,4,0,4,2,1,0,0,0,2,1,0,0,0.21872344895420634,0.15973443147750993,0,0,0,0,1
40.40322454917016,18.270640010855463,0,2,2,0,1,1,0,1,0,0,1,4,0,3,0,0,0,0,0,1,0,0,0,0.046679253891625395,0.04533706056041573,0,0,0,0,0
19.31502280978154,8.788753842654387,0,2,0,0,0,1,0,1,0,1,0,2,1,4,1,1,0,0,0,0,0,0,0,0.08969704560052677,0.09806482195640497,0,0,0,0,0
180.58858449977612,29.106745854198007,0,4,4,0,1,4,1,1,2,2,0,7,1,6,1,0,0,0,0,1,2,0,0,0.3868663520930884,0.10060417427123225,0,1,1,0,1
121.21905655682515,16.027469938387434,0,9,5,1,3,4,3,2,2,1,3,8,2,4,0,1,1,0,1,3,3,0,1,0.36997286300640153,0.1896321746738004,0,0,0,0,1
40.9076379609988,17.591094752227058,0,1,2,0,0,2,0,1,0,1,0,4,0,1,0,0,0,0,2,2,0,1,1,0.0195414550773517,0.0014998500377136682,0,1,0,0,0
